,fips,county,state,CPT_grocery_stores_2014,CPT_supercenters_2014,CPT_convenience_stores_2014,CPT_specialized_stores_2014,CPT_snap_authorized_stores_2012,CPT_wic_authorized_stores_2012
1804,35017,Grant,NM,0.171844927,0.034369,0.481165796,0.034369,0.6918923823782949,0.13611
1805,35019,Guadalupe,NM,0.0,0.0,1.566696509,0.0,2.2992251430226665,0.2172496
1806,35021,Harding,NM,1.464128843,0.0,0.0,0.0,2.828854314002829,0.0
1807,35023,Hidalgo,NM,0.438596491,0.0,0.657894737,0.0,1.4601585314977057,0.4171881
1808,35025,Lea,NM,0.128573265,0.0142859,0.500007143,0.100001429,0.6896499743736623,0.1356689
1809,35027,Lincoln,NM,0.152237897,0.050746,0.71044352,0.0,1.0217145108080161,0.2461963
1810,35028,Los Alamos,NM,0.169664065,0.0,0.226218754,0.0,0.22027644694091086,0.1101382
1811,35029,Luna,NM,0.081060268,0.0405301,0.648482146,0.0405301,0.7920343969223808,0.1198035
1812,35031,McKinley,NM,0.161947691,0.0134956,0.647790764,0.0134956,0.9689657061465979,0.3423907
1813,35033,Mora,NM,0.217770035,0.0,0.871080139,0.0,0.6907545164718385,0.0
1814,35035,Otero,NM,0.107556621,0.0153652,0.353400326,0.0,0.513569853071072,0.0908526
1815,35037,Quay,NM,0.235266439,0.0,0.823432537,0.0,1.2544189759379634,0.2280762
1816,35039,Rio Arriba,NM,0.100560625,0.0251402,0.301681876,0.0502803,0.684144385468856,0.1240141
1817,35041,Roosevelt,NM,0.0511876,0.0511876,0.40950041,0.0,0.6529865974500872,0.097948
1818,35043,Sandoval,NM,0.094471252,0.014534,0.268879716,0.0436021,0.48000806364378373,0.1106293
1819,35045,San Juan,NM,0.072706709,0.0242356,0.525104011,0.0484711,0.696989265716946,0.1556069
1820,35047,San Miguel,NM,0.106236057,0.035412,0.424944226,0.0,0.9143562585811038,0.1730643
1821,35049,Santa Fe,NM,0.188979779,0.0202478,0.236224724,0.09448989,0.44178764588670644,0.088813
1822,35051,Sierra,NM,0.176600442,0.088300221,0.794701987,0.088300221,1.2820512820512822,0.2522068
1823,35053,Socorro,NM,0.11554015,0.0577701,0.519930676,0.0577701,0.7385104811679827,0.2840425
1824,35055,Taos,NM,0.211582638,0.0,0.392939185,0.0302261,0.78810620620926,0.2135514
1825,35057,Torrance,NM,0.128114791,0.0,0.70463135,0.0,0.8426440297110043,0.1872542
1826,35059,Union,NM,0.232720503,0.0,0.465441005,0.0,0.9027307605506657,0.2256827
1827,35061,Valencia,NM,0.105517232,0.0263793,0.303362043,0.039569,0.6557398441883833,0.1174459
1828,36001,Albany,NY,0.337474973,0.0129798,0.464028088,0.107083405,0.8484610389964696,0.1113094
1829,36003,Allegany,NY,0.272331155,0.0,0.481816658,0.0209486,0.9822776433608371,0.1861158
1830,36005,Bronx,NY,0.872643428,0.00139067,0.116120679,0.15505935,1.534285712257176,0.6325999
1831,36007,Broome,NY,0.217888107,0.0152015,0.592858337,0.0456045,0.9260661752330945,0.1161264
1832,36009,Cattaraugus,NY,0.254452926,0.0254453,0.458015267,0.063613232,0.6366046632602549,0.2139495
1833,36011,Cayuga,NY,0.139553176,0.0253733,0.367912919,0.076119914,0.5394794180745508,0.1508447
1834,36013,Chautauqua,NY,0.22718151,0.0227182,0.401354002,0.068154453,0.8143688360703616,0.2021881
1835,36015,Chemung,NY,0.170901219,0.0227868,0.455736584,0.136720975,0.9072743155140159,0.1799552
1836,36017,Chenango,NY,0.222554931,0.0202323,0.708129325,0.0202323,1.0163619249794724,0.1802415
1837,36019,Clinton,NY,0.24500196,0.0245002,0.67375539,0.0612505,1.075677043786383,0.1959488
1838,36021,Columbia,NY,0.35414185,0.0160974,0.643894273,0.064389427,0.8653471788881955,0.1600026
1839,36023,Cortland,NY,0.142787206,0.0203982,0.428361619,0.0407963,0.8539839107409953,0.1414885
1840,36025,Delaware,NY,0.257615766,0.0,0.665507396,0.064403942,1.0664325803085428,0.1903714
1841,36027,Dutchess,NY,0.316947592,0.0101153,0.377639685,0.087666355,0.5053443741129147,0.0874473
1842,36029,Erie,NY,0.328336051,0.0097526,0.387935005,0.089940239,0.8760514975384965,0.1621176
1843,36031,Essex,NY,0.465368805,0.0258538,0.72390703,0.180976757,1.0844177510844175,0.2823336
1844,36033,Franklin,NY,0.253599157,0.0195076,0.604736452,0.0195076,1.0699230942497666,0.2123757
1845,36035,Fulton,NY,0.203308382,0.0,0.462064504,0.092412901,0.8132301623425884,0.1274465
1846,36037,Genesee,NY,0.169027416,0.0338055,0.490179507,0.0507082,0.7224991802413148,0.0833653
1847,36039,Greene,NY,0.271019659,0.0208477,0.708820648,0.0416953,0.9450824892650956,0.1849074
1848,36041,Hamilton,NY,0.84835631,0.0,1.696712619,0.0,0.6976419701409238,0.2092926
1849,36043,Herkimer,NY,0.203940763,0.0156878,0.423569277,0.0470633,0.8526074285359955,0.1240156
1850,36045,Jefferson,NY,0.260278918,0.0251883,0.520557836,0.083960941,0.890417033920385,0.1912491
1851,36047,Kings,NY,0.926465209,0.00152567,0.130826499,0.247921937,1.4619187842385992,0.4669409
1852,36049,Lewis,NY,0.110213079,0.0367377,0.624540779,0.073475386,1.0193211871877754,0.1836615
1853,36051,Livingston,NY,0.232248475,0.0154832,0.588362803,0.0309665,0.6609062387491642,0.1388675
1854,36053,Madison,NY,0.165816855,0.0138181,0.359269853,0.069090356,0.6850229799305537,0.1657871
1855,36055,Monroe,NY,0.254715232,0.0133359,0.385406818,0.073347318,0.7511904714146452,0.0936063
1856,36057,Montgomery,NY,0.220976717,0.0200888,0.602663774,0.0401776,1.0629209133444129,0.2202599
1857,36059,Nassau,NY,0.410708752,0.00515226,0.344465405,0.184745335,0.41029483664669736,0.0941276
1858,36061,New York,NY,0.820159045,0.000611147,0.127729687,0.286627863,0.8997852703267466,0.2093769
1859,36063,Niagara,NY,0.149865355,0.0140499,0.393396558,0.074932678,0.7770712085432898,0.1673453
1860,36065,Oneida,NY,0.279124494,0.0171769,0.450893413,0.064413345,0.95658714255539,0.1755468
1861,36067,Onondaga,NY,0.258438774,0.0128151,0.444258388,0.0619399,0.7968264032284325,0.1820706
1862,36069,Ontario,NY,0.173188584,0.0455759,0.410183489,0.072921509,0.5029841164527257,0.1658696
1863,36071,Orange,NY,0.297793932,0.0132944,0.380219038,0.101037227,0.6572998105979692,0.1495279
1864,36073,Orleans,NY,0.166730183,0.0238186,0.381097561,0.0476372,0.6575466118840851,0.163414
1865,36075,Oswego,NY,0.190219414,0.0248112,0.47141333,0.0496225,0.7826622843056695,0.2629417
1866,36077,Otsego,NY,0.294464075,0.0327182,0.80159665,0.065436461,0.8953313130985756,0.1458458
1867,36079,Putnam,NY,0.351804758,0.0,0.432217275,0.0603094,0.2208680112843475,0.0602367
1868,36081,Queens,NY,0.677555803,0.00215371,0.175311641,0.169712006,0.9310587530962565,0.2939143
1869,36083,Rensselaer,NY,0.244094784,0.00625884,0.450636524,0.037553,0.8576552903515083,0.1313855
1870,36085,Richmond,NY,0.492310033,0.00211292,0.213404778,0.116210523,0.8152266276915753,0.2145613
1871,36087,Rockland,NY,0.327295857,0.00617539,0.290243496,0.120420174,0.43088481659465144,0.1227353
1872,36089,St. Lawrence,NY,0.242369838,0.02693,0.502692998,0.02693,0.958579846508423,0.2138427
1873,36091,Saratoga,NY,0.115596143,0.013338,0.444600549,0.093366115,0.6268766909914332,0.0855343
1874,36093,Schenectady,NY,0.295373551,0.0128423,0.488008476,0.0449481,0.9927541837497742,0.1353756
1875,36095,Schoharie,NY,0.0316797,0.0316797,0.665272762,0.0316797,0.7217254950829205,0.1246145
1876,36097,Schuyler,NY,0.0541155,0.0541155,0.324692895,0.108230965,0.6841669367325628,0.1620395
1877,36099,Seneca,NY,0.200665061,0.0286664,0.573328747,0.085999312,0.6089788981730633,0.141623
1878,36101,Steuben,NY,0.274406976,0.0101632,0.548813952,0.071142549,0.7798067896187274,0.1817025
1879,36103,Suffolk,NY,0.339993932,0.0079842,0.361285137,0.16500684,0.4086980823372395,0.0947126
1880,36105,Sullivan,NY,0.368697576,0.0131678,0.645220758,0.105342165,1.0699759960760307,0.1953303
1881,36107,Tioga,NY,0.240625627,0.0,0.340886304,0.0601564,0.6686081065018423,0.1782955
1882,36109,Tompkins,NY,0.191038389,0.0191038,0.315213342,0.105071114,0.5582424868849581,0.1072606
1883,36111,Ulster,NY,0.271550888,0.0110837,0.509850647,0.116378952,0.742611020347542,0.0880132
1884,36113,Warren,NY,0.43094824,0.030782,0.661813369,0.138519077,1.013406980174352,0.2288748
1885,36115,Washington,NY,0.160328352,0.0,0.400820881,0.080164176,0.7627037849175327,0.1271173
1886,36117,Wayne,NY,0.152089603,0.0217271,0.401951092,0.0543177,0.5333720588340756,0.1183279
1887,36119,Westchester,NY,0.494533401,0.00616882,0.2601184,0.147023444,0.5880395561887132,0.2370876
1888,36121,Wyoming,NY,0.19423133,0.0,0.461299408,0.0485578,0.5092459976447372,0.1432254
1889,36123,Yates,NY,0.39669946,0.0,0.357029514,0.079339892,0.7694128787878788,0.1183712
1890,37001,Alamance,NC,0.192564445,0.0256753,0.513505186,0.0449317,0.8256453568953572,0.1754158
1891,37003,Alexander,NC,0.106974754,0.0267437,0.374411639,0.0267437,0.6060112700006332,0.1085393
1892,37005,Alleghany,NC,0.27576064,0.0,0.735361706,0.091920213,1.1439553399835272,0.4575821
1893,37007,Anson,NC,0.116437027,0.0388123,0.737434504,0.116437027,1.3661720617813364,0.3035938
1894,37009,Ashe,NC,0.184325002,0.036865,0.589840006,0.110595001,0.6827324058013802,0.2583312
1895,37011,Avery,NC,0.225060485,0.0,0.787711698,0.0,0.7229940459313864,0.3402325
1896,37013,Beaufort,NC,0.210150257,0.021015,0.630450772,0.084060103,0.9384581921260726,0.1894458
1897,37015,Bertie,NC,0.298418383,0.0,0.547100368,0.198945588,1.3234558336964768,0.3389338
1898,37017,Bladen,NC,0.201979398,0.0,0.605938194,0.0,1.0811971931834454,0.1718459
1899,37019,Brunswick,NC,0.168299169,0.0252449,0.345013296,0.10939446,0.8247444108904863,0.2316114
1900,37021,Buncombe,NC,0.223518095,0.019957,0.451027585,0.083819286,0.7631532305343096,0.1636059
1901,37023,Burke,NC,0.212323715,0.0,0.536396755,0.0446997,1.0864961420179364,0.2651787
1902,37025,Cabarrus,NC,0.166577305,0.0312332,0.452882048,0.0572609,0.7059697124088067,0.2005442
1903,37027,Caldwell,NC,0.147268175,0.0245447,0.515438614,0.0,1.1046014890760405,0.158672
1904,37029,Camden,NC,0.0,0.0,0.677572355,0.0,0.39643211100099107,0.099108
1905,37031,Carteret,NC,0.188923283,0.0145326,0.624900089,0.130793042,0.8095280340667139,0.2365744
1906,37033,Caswell,NC,0.0433238,0.0,0.736504636,0.0,0.9116882743966348,0.2584313
1907,37035,Catawba,NC,0.200603104,0.0194132,0.550040768,0.0452975,1.1322478440316444,0.2202943
1908,37037,Chatham,NC,0.189234039,0.0145565,0.480363329,0.0,0.6808031203265834,0.1970413
1909,37039,Cherokee,NC,0.147378505,0.0368446,0.552669393,0.0,0.8119689784627544,0.2593361
1910,37041,Chowan,NC,0.274499039,0.0,0.754872358,0.06862476,1.2918584709811354,0.3384782
1911,37043,Clay,NC,0.189018051,0.0,0.283527077,0.0,0.7534375588623092,0.2825391
1912,37045,Cleveland,NC,0.175120524,0.0103012,0.659277267,0.051506,1.1507342128841194,0.2257012
1913,37047,Columbus,NC,0.280933401,0.0175583,0.64965849,0.052675,1.0959205154007199,0.3469933
1914,37049,Craven,NC,0.133958473,0.0191369,0.593244666,0.0382738,0.7373293881836405,0.1622602
1915,37051,Cumberland,NC,0.14709127,0.0245152,0.508690643,0.0337084,0.859180761757224,0.1666415
1916,37053,Currituck,NC,0.400384369,0.0,0.760730301,0.200192184,0.5745455552325178,0.1246002
1917,37055,Dare,NC,0.455788514,0.0,0.997037375,0.341841386,0.8195219776511535,0.3181673
1918,37057,Davidson,NC,0.201131211,0.0182847,0.51806524,0.0304744,0.837110539425865,0.1776308
1919,37059,Davie,NC,0.096539074,0.0241348,0.530964908,0.0,0.774342512811849,0.1689475
1920,37061,Duplin,NC,0.200394108,0.0166995,0.601182325,0.066798036,0.8689665128623703,0.1998901
1921,37063,Durham,NC,0.159614209,0.0237723,0.370169123,0.0441486,0.6672245247776017,0.2074088
1922,37065,Edgecombe,NC,0.218447927,0.018204,0.600731801,0.018204,1.0589055295421237,0.3216928
1923,37067,Forsyth,NC,0.208049319,0.0246374,0.457161003,0.0547498,0.8539562606860874,0.2289627
1924,37069,Franklin,NC,0.111358575,0.0159084,0.588609609,0.0,0.9136505354480142,0.1952013
1925,37071,Gaston,NC,0.15156754,0.0284189,0.492594505,0.0284189,1.0185901718665635,0.1490034
1926,37073,Gates,NC,0.25935852,0.0,0.77807556,0.08645284,0.7933833235038056,0.1685062
1927,37075,Graham,NC,0.231374364,0.0,0.694123091,0.0,0.7950191570881227,0.3448276
1928,37077,Granville,NC,0.11965812,0.017094,0.666666667,0.0,0.8631720608026121,0.2812893
1929,37079,Greene,NC,0.237045465,0.0,0.521500024,0.0,0.7466517336319941,0.2799944
1930,37081,Guilford,NC,0.212841156,0.0156214,0.49012046,0.0585801,0.8616518826569557,0.1876701
1931,37083,Halifax,NC,0.320936379,0.0188786,1.000566358,0.094393053,1.4998333518497944,0.4999444
1932,37085,Harnett,NC,0.157895568,0.0078948,0.378949363,0.0,0.6331791323808353,0.1965039
1933,37087,Haywood,NC,0.168149182,0.0168149,0.605337055,0.067259673,0.6479029447047373,0.1527806
1934,37089,Henderson,NC,0.206929437,0.0179939,0.368874214,0.0539816,0.5157051459676475,0.1200746
1935,37091,Hertford,NC,0.329109758,0.0,0.740496956,0.123416159,1.612925225741332,0.2864392
1936,37093,Hoke,NC,0.116254287,0.0193757,0.484392862,0.0,0.6975225581763496,0.1385151
1937,37095,Hyde,NC,0.176180409,0.0,1.057082452,0.528541226,1.1947431302270013,0.5120327
1938,37097,Iredell,NC,0.1679916,0.0239988,0.539973001,0.0539973,0.677594217862674,0.1966714
1939,37099,Jackson,NC,0.146409312,0.0244016,0.390424831,0.073204656,0.6015954641350212,0.2225079
1940,37101,Johnston,NC,0.18189535,0.0220479,0.485054265,0.0275599,0.6411795417042991,0.1829219
1941,37103,Jones,NC,0.198491465,0.0,0.496228662,0.0,0.7623682076236821,0.3892944
1942,37105,Lee,NC,0.20113305,0.0167611,0.603399149,0.0335222,1.1652571938932148,0.2177007
1943,37107,Lenoir,NC,0.256476019,0.0170984,0.752329657,0.0170984,1.1213917076108308,0.2194945
1944,37109,Lincoln,NC,0.175374864,0.0250536,0.450963935,0.0125268,0.845805017252321,0.138691
1945,37111,McDowell,NC,0.177916157,0.0222395,0.400311353,0.066718559,0.9167074092181875,0.2000089
1946,37113,Macon,NC,0.265682657,0.0295203,0.531365314,0.088560886,0.6594033875618805,0.1476276
1947,37115,Madison,NC,0.094531361,0.0,0.425391124,0.0472657,0.8035226432680872,0.1446341
1948,37117,Martin,NC,0.213183252,0.0426367,0.469003155,0.0,1.2485566823866563,0.2921414
1949,37119,Mecklenburg,NC,0.197523256,0.0138266,0.341715233,0.0602446,0.6742130368722297,0.1795608
1950,37121,Mitchell,NC,0.06531252,0.06531252,0.326562602,0.0,1.1387298282144716,0.4554919
1951,37123,Montgomery,NC,0.182515057,0.036503,0.584048184,0.0,0.9547732639390873,0.3614284
1952,37125,Moore,NC,0.214875855,0.0107438,0.547933431,0.0429752,0.6598229644230837,0.1661093
1953,37127,Nash,NC,0.233157052,0.0317941,0.816049684,0.010598,1.3017024003566409,0.2403143
1954,37129,New Hanover,NC,0.208046306,0.018493,0.397599608,0.097088276,0.8096995070909445,0.2294082
1955,37131,Northampton,NC,0.293212139,0.0,0.781899037,0.0,1.221143674942443,0.4200112
1956,37133,Onslow,NC,0.111946863,0.0159924,0.399810223,0.053308,0.5220184470769695,0.1255027
1957,37135,Orange,NC,0.142429853,0.00712149,0.356074633,0.0498504,0.4778613078538408,0.1159916
1958,37137,Pamlico,NC,0.30892802,0.0,0.386160025,0.0,0.9815919636938452,0.3059507
1959,37139,Pasquotank,NC,0.150803026,0.0251338,0.628345942,0.100535351,0.9074261125208378,0.172452
1960,37141,Pender,NC,0.177777778,0.0,0.266666667,0.0355556,0.7965064427837746,0.2029708
1961,37143,Perquimans,NC,0.148522204,0.0,0.594088816,0.0,0.7741650077416501,0.14746
1962,37145,Person,NC,0.127772667,0.0255545,0.919963201,0.0255545,0.7958133849444842,0.2291942
1963,37147,Pitt,NC,0.148271497,0.0171082,0.501841988,0.045622,0.8354872484362382,0.1796539
1964,37149,Polk,NC,0.147369455,0.0,0.392985214,0.0491232,1.0400736684590466,0.1479947
1965,37151,Randolph,NC,0.140077603,0.0140078,0.49027161,0.077042682,0.6791094015414205,0.2105765
1966,37153,Richmond,NC,0.262392583,0.021866,0.809043798,0.0437321,1.2421272367226426,0.2788084
1967,37155,Robeson,NC,0.215197388,0.0222618,0.727218759,0.0074206,1.2398890004132963,0.2435496
1968,37157,Rockingham,NC,0.218112022,0.0327168,0.774297679,0.0327168,1.1513157894736847,0.2480587
1969,37159,Rowan,NC,0.137055471,0.00721345,0.526581548,0.0288538,0.8636078544893134,0.1230279
1970,37161,Rutherford,NC,0.195195195,0.015015,0.555555556,0.0,1.0471904104095184,0.1336839
1971,37163,Sampson,NC,0.171740827,0.0156128,0.515222482,0.0156128,0.731051306509875,0.2189244
1972,37165,Scotland,NC,0.196761862,0.0281088,0.87137396,0.0281088,1.442991448255481,0.3047598
1973,37167,Stanly,NC,0.247524752,0.0330033,0.544554455,0.049505,0.8281607677407995,0.2476228
1974,37169,Stokes,NC,0.150800319,0.0,0.495486762,0.0,0.7962293995682193,0.2351281
1975,37171,Surry,NC,0.23297884,0.0274093,0.657822607,0.068523188,1.1849576088778928,0.258289
1976,37173,Swain,NC,0.210172341,0.0,0.980804259,0.0,1.1491407962661764,0.4950145
1977,37175,Transylvania,NC,0.21183235,0.0,0.484188228,0.0605235,0.7153946847697039,0.1217693
1978,37177,Tyrrell,NC,0.243013366,0.0,1.215066829,0.0,1.3831258644536653,0.230521
1979,37179,Union,NC,0.155557996,0.0137257,0.292815051,0.0274514,0.5718875887205064,0.1726453
1980,37181,Vance,NC,0.224144887,0.0224145,1.120724436,0.044829,1.227879701025141,0.199415
1981,37183,Wake,NC,0.185242482,0.0220288,0.33543909,0.0470616,0.5141866503667311,0.1680406
1982,37185,Warren,NC,0.24714547,0.0,0.49429094,0.0,0.8991057542768274,0.3888025
1983,37187,Washington,NC,0.318217979,0.0,0.477326969,0.15910899,1.1777638190954773,0.3925879
1984,37189,Watauga,NC,0.209284627,0.0190259,0.437595129,0.076103501,0.7133080141119315,0.1735074
1985,37191,Wayne,NC,0.200874205,0.0321399,0.61869255,0.0482098,0.8987546212084627,0.2012137
1986,37193,Wilkes,NC,0.188849182,0.0145269,0.610128127,0.0290537,0.991977606556431,0.245289
1987,37195,Wilson,NC,0.233412366,0.0122849,0.663382514,0.0368546,1.0800037459130865,0.2320838
1988,37197,Yadkin,NC,0.211685013,0.0,0.476291279,0.0264606,0.76147463501733,0.2363197
1989,37199,Yancey,NC,0.170319064,0.0,0.510957193,0.0,0.5577613915674041,0.1701645
1990,38001,Adams,ND,0.419463087,0.0,0.838926174,0.838926174,1.2981393336218088,0.8654262
1991,38003,Barnes,ND,0.269203159,0.0,0.269203159,0.0,0.6128007262823423,0.4539264
1992,38005,Benson,ND,0.585394409,0.0,0.292697205,0.0,0.9861932938856016,0.7396449
1993,38007,Billings,ND,0.0,0.0,1.109877913,0.0,0.0,0.0
1994,38009,Bottineau,ND,0.15037594,0.15037594,0.751879699,0.15037594,1.1019911840705277,0.4559964
1995,38011,Bowman,ND,0.923929781,0.0,0.307976594,0.307976594,1.6135748490526753,1.249219
1996,38013,Burke,ND,0.890868597,0.0,0.890868597,0.0,0.921234454168586,0.4606172
1997,38015,Burleigh,ND,0.08839486,0.0331481,0.342530082,0.08839486,0.3516994271768446,0.0932684
1998,38017,Cass,ND,0.143708272,0.0239514,0.335319302,0.0598784,0.4904252344328679,0.0960572
1999,38019,Cavalier,ND,0.778210117,0.0,0.518806744,0.259403372,1.1187098953056398,0.7598785
2000,38021,Dickey,ND,0.776699029,0.0,0.388349515,0.194174757,1.328777524677297,0.9491268
2001,38023,Divide,ND,0.411184211,0.0,1.233552632,0.0,0.44883303411131054,0.448833
2002,38025,Dunn,ND,0.227324392,0.0,0.681973176,0.0,0.0,0.2520797
2003,38027,Eddy,ND,0.0,0.0,0.841396719,0.0,0.4222972972972973,0.4222973
2004,38029,Emmons,ND,1.168907072,0.0,0.584453536,0.292226768,1.4322543683758235,1.145804
2005,38031,Foster,ND,0.297441999,0.0,0.297441999,0.297441999,0.589622641509434,0.2948113
2006,38033,Golden Valley,ND,1.095890411,0.0,0.0,0.0,1.1086474501108647,1.108647
2007,38035,Grand Forks,ND,0.114060851,0.0427728,0.370697767,0.071288032,0.6125997944826496,0.2074935
2008,38037,Grant,ND,0.423549343,0.0,1.27064803,0.423549343,1.7145306472353192,1.285898
2009,38039,Griggs,ND,0.431220354,0.0,0.862440707,0.0,1.2701100762066044,1.27011
2010,38041,Hettinger,ND,1.127819549,0.0,0.37593985,0.0,1.1750881316098707,1.175088
2011,38043,Kidder,ND,0.825082508,0.0,0.0,0.0,1.6488046166529264,0.4122011
2012,38045,LaMoure,ND,0.964087732,0.0,0.482043866,0.0,1.296386323124291,0.7292174
2013,38047,Logan,ND,0.514403292,0.0,1.028806584,0.514403292,0.5197505197505198,0.5197505
2014,38049,McHenry,ND,0.501002004,0.0,0.334001336,0.0,0.5614095698738988,0.5182242
2015,38051,McIntosh,ND,0.714030703,0.0,0.357015352,0.0,1.0905125408942202,1.454017
2016,38053,McKenzie,ND,0.181884322,0.0,0.454710804,0.0,0.6364508993781561,0.3756104
2017,38055,McLean,ND,0.313217791,0.0,1.044059303,0.0,0.6087299029612919,0.4296917
2018,38057,Mercer,ND,0.343013949,0.0,0.800365882,0.0,1.0016497761018146,0.2356823
2019,38059,Morton,ND,0.167661458,0.0,0.570048957,0.134129166,0.4655824822366938,0.1779296
2020,38061,Mountrail,ND,0.511142916,0.0,0.102228583,0.0,0.8014655369819098,0.5724754
2021,38063,Nelson,ND,1.642036125,0.0,1.3136289,0.0,1.6233766233766234,1.948052
2022,38065,Oliver,ND,0.0,0.0,0.540540541,0.0,0.7707653246282191,0.0
2023,38067,Pembina,ND,0.701459035,0.0,0.701459035,0.0,0.7564296520423601,0.825196
2024,38069,Pierce,ND,0.227066303,0.0,0.454132607,0.0,0.3552464288385312,0.2243662
2025,38071,Ramsey,ND,0.259425804,0.0,0.605326877,0.0,1.0113268608414239,0.1733703
2026,38073,Ransom,ND,0.183621006,0.0,0.734484025,0.0,1.1021307861866274,0.367377
2027,38075,Renville,ND,0.386548125,0.0,0.77309625,0.0,0.3907776475185619,0.3907776
2028,38077,Richland,ND,0.243427459,0.0608569,0.547711782,0.0,0.5806663789027976,0.2466548
2029,38079,Rolette,ND,0.342090859,0.0,0.547345375,0.0,1.1414731377184444,0.6257823
2030,38081,Sargent,ND,1.017552786,0.0,1.017552786,0.0,0.9411362080766598,0.7700205
2031,38083,Sheridan,ND,0.754147813,0.0,0.754147813,0.0,0.7898894154818326,0.7898894
2032,38085,Sioux,ND,0.226142017,0.0,1.130710086,0.0,0.9201748332183114,0.6901311
2033,38087,Slope,ND,0.0,0.0,1.307189542,0.0,0.0,0.0
2034,38089,Stark,ND,0.098775188,0.0329251,0.592651126,0.098775188,0.5105026583492087,0.1494154
2035,38091,Steele,ND,1.534526854,0.0,1.023017903,0.0,1.0055304172951232,0.5027652
